#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-03-12T09:08:07 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e694b4935b2	
#INFO	-out.max=unlimited	
#INFO	queryParameters=30	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/633/A53&tab:{J/A+A/633/A53/tceclass}&key:source=J/A+A/633/A53&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/633/A53/tceclass
#-order=I
#-out=recno
#-out=Name
#-out=Pplavall
#-out=Tdepth
#-out=Tdur
#-out=Tepoch
#-out=Tperiod
#-out=Sector
#-out=TIC
#-out=[M/H]
#-out=Teff
#-out=Tmag
#-out=Dist
#-out=logg
#-out=Mass
#-out=pmDE
#-out=pmRA*
#-out=RAJ2000
#-out=DEJ2000
#-out=rad
#-out=rho
#

#RESOURCE=yCat_36330053
#Name: J/A+A/633/A53
#Title: TESS planet candidates classification (Osborn+, 2020)
#Table	J_A_A_633_A53_tceclass:
#Name: J/A+A/633/A53/tceclass
#Title: Class probability estimates for each Threshold Crossing Event (TCE) (Tables A1 and A2)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(A18)	Unique Threshold Crossing Event (TCE) identifier, in the form TID_ndet_sector (IDTCE)	[ucd=meta.id;instr.sensitivity]
#Column	Pplavall	(F5.3)	Planet class probability (mean average over all 2-,3- & 4-class models) (pl_av_all)	[ucd=stat.fit.goodness]
#Column	Tdepth	(I6)	TCE Depth (TDEPTH)	[ucd=phot.flux.density;arith.ratio]
#Column	Tdur	(F7.3)	TCE Duration (TDUR)	[ucd=time.duration]
#Column	Tepoch	(F7.3)	Epoch of first transit (BJD-2454833.0) (TEPOCH)	[ucd=time.epoch]
#Column	Tperiod	(F7.3)	TCE Period (TPERIOD)	[ucd=time.period]
#Column	Sector	(I2)	TESS sector (1-4, 99=multi-sector) (sector)	[ucd=meta.code]
#Column	TIC	(I9)	Tess ID (from Tess input catalogue) (TID)	[ucd=meta.id]
#Column	[M/H]	(F7.3)	? Target star Metallicity (MH)	[ucd=meta.id;meta.main]
#Column	Teff	(F8.2)	? Target star effective surface temperature (Teff)	[ucd=meta.id]
#Column	Tmag	(F7.3)	Target star Tess magnitude (Tmag)	[ucd=phot.mag;em.opt]
#Column	Dist	(F13.6)	? Target star distance (d)	[ucd=pos.distance]
#Column	logg	(F9.6)	? Target star log surface gravity (logg)	[ucd=meta.id]
#Column	Mass	(F9.6)	? Target star mass in solar masses (mass)	[ucd=meta.id]
#Column	pmDE	(F11.6)	? Target star proper motion in declination (pmDEC)	[ucd=pos.pm;pos.eq.dec]
#Column	pmRA*	(F11.6)	? Target star proper motion in RA, pmRA*cosDE (pmRA)	[ucd=pos.pm;pos.eq.ra]
#Column	RAJ2000	(F10.6)	Target star right ascension (J2000) (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Target star declination (J2000) (dec)	[ucd=pos.eq.dec;meta.main]
#Column	rad	(F9.6)	? Target star radii in solar radius (rad)	[ucd=meta.id]
#Column	rho	(F9.6)	? Target star density scaled to solar density (rho)	[ucd=phys.density]
#recno	Name	Pplavall	Tdepth	Tdur	Tepoch	Tperiod	Sector	TIC	[M/H]	Teff	Tmag	Dist	logg	Mass	pmDE	pmRA*	RAJ2000	DEJ2000	rad	rho
# 	 	 	ppm	h	d	d	 	 	[-]	K	mag	pc	[cm/s2]	Msun	mas/yr	mas/yr	deg	deg	Rsun	Sun
#--------	------------------	-----	------	-------	-------	-------	--	---------	-------	--------	-------	-------------	---------	---------	-----------	-----------	----------	----------	---------	---------
    3461	000140659980_00_03	0.046	 46420	  3.981	1394.36	  9.440	 3	140659980	 -1.030	 5642.40	  8.941	   146.734711	 3.000000	 1.270560	 -18.043100	   5.410780	 72.473312	-72.462636	 2.090510	 0.139072
    3462	000394357918_00_01	0.046	 12350	  1.266	1326.79	  4.902	 1	394357918	       	 3147.00	 14.370	             	 5.046540	 0.191000	 170.170000	  78.750000	 43.826600	-79.415400	 0.217000	18.691900
    3463	000150187916_00_99	0.046	  5010	  1.030	1326.34	  1.116	99	150187916	       	 6178.60	  7.787	    87.663160	         	 1.141890	  79.394100	  34.542400	 93.714120	-62.283981	 1.633680	 0.261893
    3464	000350479101_01_03	0.046	   690	  3.759	1392.70	  9.953	 3	350479101	 -0.920	 6662.60	  9.264	   224.781738	 4.570000	 1.331910	   2.873270	   2.290170	 85.794493	-59.144745	 1.869630	 0.203802
    3465	000141608198_00_99	0.046	  4130	  1.901	1329.82	  9.012	99	141608198	       	 3275.00	 12.507	             	         	         	-134.640000	  88.977200	 88.960448	-73.984659	         	
    3466	000290496318_00_01	0.046	 11480	  3.989	1337.36	 12.341	 1	290496318	       	 3406.00	 11.175	             	         	         	 -44.266300	  79.832200	  3.237665	-79.868699	         	
    3467	000382028425_00_02	0.045	  4170	 11.901	1362.91	  8.854	 2	382028425	 -0.060	 6877.10	  9.217	   264.103119	 4.560000	 1.392060	  35.151500	   9.078160	 78.424851	-56.441348	 2.064100	 0.158294
    3468	000160074939_00_02	0.045	   590	  4.611	1366.33	 13.340	 2	160074939	       	 6467.00	  8.721	   146.504471	 4.160630	 1.315830	 -24.832700	  14.711300	346.319044	-36.945536	 1.579430	 0.333963
    3469	000030313682_01_99	0.045	 52030	  5.000	1327.04	  2.864	99	 30313682	       	 6332.00	 10.034	   188.404000	 4.248150	 1.251532	 -18.600000	 -10.800000	 74.190743	-66.890974	 1.392710	 0.463298
    3470	000316805931_00_02	0.045	  4090	 28.411	1358.71	 10.663	 2	316805931	       	 4166.00	 10.232	    50.839905	 4.612330	 0.651950	  10.922400	  68.292400	355.245772	-31.163001	 0.660931	 2.258110
    3471	000176831589_01_04	0.045	  3520	  2.451	1411.54	  1.267	 4	176831589	       	 5854.00	 10.063	   151.376511	 4.409290	 1.057450	  11.047000	  56.972800	 48.950098	-32.798966	 1.063410	 0.879342
    3472	000091612609_00_03	0.045	  5850	  3.328	1394.79	  9.956	 3	 91612609	       	 5565.00	  9.102	             	 3.962360	 0.981265	 -83.876600	  99.402000	 39.061033	-36.132151	 1.713670	 0.194987
    3473	000197886566_00_02	0.045	  9470	  1.584	1354.37	  0.436	 2	197886566	       	 5759.00	  9.778	   184.147522	 4.084200	 1.030630	   1.222320	  -1.243400	 57.310540	-58.441116	 1.526390	 0.289805
    3474	000257567390_00_04	0.045	 20100	  1.359	1417.23	  9.887	 4	257567390	       	 3225.00	 12.459	    59.801804	 5.004570	 0.232000	 -87.720000	  74.300000	 52.811500	-21.290800	 0.251000	14.671200
    3475	000235000061_00_01	0.045	 21180	  8.284	1331.94	  8.229	 1	235000061	       	        	  8.001	             	         	         	           	           	351.065056	-62.368523	         	
    3476	000308225941_00_04	0.045	 34220	  2.483	1412.22	  1.519	 4	308225941	       	 7833.00	  8.854	   225.122574	 4.226690	 1.863110	  11.887200	  23.890900	 40.373458	-37.790257	 1.741760	 0.352593
    3477	000166973387_00_04	0.045	   690	  5.450	1417.07	 16.446	 4	166973387	  0.073	 5473.18	  9.040	   169.689682	 3.710770	 1.047200	 -17.387300	  -0.693635	 94.703588	-69.991697	 2.326550	 0.083156
    3478	000404797151_00_02	0.045	  5090	  9.418	1355.46	  1.783	 2	404797151	       	        	 10.379	             	         	         	           	           	 84.872021	-69.453529	         	
    3479	000293225105_00_04	0.044	  4650	  5.732	1417.05	 16.453	 4	293225105	  0.110	 5032.12	 11.757	   227.833000	 4.619230	 0.844212	 -12.914700	  20.011300	 98.457989	-60.274738	 0.738464	 2.096350
    3480	000328350926_00_04	0.044	  6240	  1.573	1411.60	  0.849	 4	328350926	       	 5580.00	  8.253	    94.964060	         	 1.055360	 -94.959800	   6.350650	 46.931654	  0.861311	 1.842810	 0.168639
    3481	000328323911_00_04	0.044	   380	 14.826	1417.24	 16.050	 4	328323911	       	 7972.00	  7.844	   177.092000	         	         	 -10.100000	 -13.000000	 46.696071	  2.714442	         	
    3482	000139370701_01_99	0.044	   170	  3.555	1325.60	  1.120	99	139370701	       	 6632.00	  7.785	    84.155960	         	 1.551280	   3.286360	  -4.376500	 67.268437	-69.612198	 1.513710	 0.447262
    3483	000306580215_00_01	0.044	  4170	  3.224	1326.19	  1.749	 1	306580215	       	 6087.00	 10.275	   239.930000	 4.289120	 1.141056	           	           	119.742306	-67.232430	 1.268550	 0.558967
    3484	000293271518_00_04	0.044	  1770	  6.772	1417.09	 16.395	 4	293271518	       	 5107.00	 10.416	   116.949242	 4.486120	 0.858118	 -22.181400	 -17.362500	 98.869553	-62.736659	 0.876852	 1.272820
    3485	000308225941_00_03	0.044	 34450	  2.490	1386.39	  1.519	 3	308225941	       	 7833.00	  8.854	   225.122574	 4.226690	 1.863110	  11.887200	  23.890900	 40.373458	-37.790257	 1.741760	 0.352593
    3486	000150101472_00_02	0.044	  1250	  4.228	1357.18	  3.279	 2	150101472	       	 5734.00	  9.860	   172.730911	 4.187900	 1.024010	  33.285900	  25.530200	 92.105789	-63.254407	 1.350260	 0.415960
    3487	000299199358_02_03	0.044	  5180	  5.220	1392.70	 11.965	 3	299199358	       	 5879.00	 10.270	   272.825439	 3.976180	 1.065080	 -34.558500	  31.127500	 22.694415	 -5.980528	 1.757180	 0.196306
    3488	000207091008_00_99	0.044	 41740	  2.977	1354.30	  0.248	99	207091008	       	 5471.00	 10.769	   187.286000	 4.405360	 0.957068	  31.000000	  61.000000	 23.984443	-52.477301	 1.016260	 0.911849
    3489	000410487677_00_99	0.044	   260	  1.306	1325.39	  0.299	99	410487677	       	 6090.00	  8.458	   154.670837	 3.872270	 1.142300	  59.481600	 -44.150000	119.892272	-65.436099	 2.051020	 0.132395
    3490	000271975726_00_01	0.044	 22980	  2.937	1332.69	 14.022	 1	271975726	       	 3100.00	 12.972	             	         	         	  46.053700	 -42.581200	114.171360	-74.701911	         	
    3491	000260304296_00_01	0.044	  5780	  1.684	1325.78	  0.513	 1	260304296	       	 6725.00	  9.093	   177.605865	 4.195320	 1.432040	   6.012870	  -8.519020	 94.615669	-57.013569	 1.583180	 0.360881
    3492	000011518868_00_03	0.044	  1510	  2.362	1393.84	  8.608	 3	 11518868	       	 4788.00	  7.942	   106.443115	         	         	 -20.162300	 133.357000	 18.168856	-29.179557	         	
    3493	000471016669_00_02	0.044	  5730	  9.237	1359.05	 15.276	 2	471016669	       	 3252.00	 10.307	             	 4.991210	 0.247000	           	           	359.335800	-12.980200	 0.263000	13.577800
    3494	000197886566_00_03	0.044	  9770	  1.567	1386.20	  0.436	 3	197886566	       	 5759.00	  9.778	   184.147522	 4.084200	 1.030630	   1.222320	  -1.243400	 57.310540	-58.441116	 1.526390	 0.289805
    3495	000167724857_02_99	0.044	   290	  3.271	1325.33	  0.666	99	167724857	       	 7747.00	  8.840	   239.119000	 4.116100	 1.828110	  -4.800000	  -6.400000	103.673945	-62.143422	 1.959590	 0.242945
    3496	000339891905_00_02	0.043	   850	  9.052	1364.97	 15.133	 2	339891905	  0.220	 5489.58	  9.239	    82.016360	 4.594450	 0.992812	 -67.795000	 -34.557300	111.984215	-59.392049	 0.972966	 1.077890
    3497	000179985566_03_02	0.043	  1720	 16.734	1357.56	  6.237	 2	179985566	       	 5521.00	  8.011	    82.869125	 3.997930	 0.970046	-121.069000	 113.298000	 13.861810	-37.523974	 1.635480	 0.221746
    3498	000339576478_00_99	0.043	  7950	  6.183	1347.62	 22.826	99	339576478	       	 4056.00	 11.315	             	 4.607950	 0.634521	  -4.585750	 180.985000	359.129723	-58.307194	 0.655333	 2.254560
    3499	000234518883_00_02	0.043	 49630	  0.737	1354.16	  0.642	 2	234518883	 -1.310	 6041.80	 11.179	   409.828000	 0.150000	         	 -18.737000	   7.047290	 14.540406	-63.395661	         	
    3500	000146688260_00_04	0.043	 15470	  1.439	1410.92	  0.503	 4	146688260	       	 5465.00	  9.907	   146.908630	 4.251340	 0.955495	  -5.862420	 102.299000	 43.225259	-43.522451	 1.212430	 0.536116
    3501	000231061733_00_02	0.043	 12880	  5.190	1355.60	  2.398	 2	231061733	       	 7673.00	  8.802	   378.270050	 3.706930	 1.797960	  18.247200	   8.610650	 31.250497	-57.373393	 3.112710	 0.059616
    3502	000355426214_00_02	0.043	    90	  2.606	1354.45	  0.644	 2	355426214	 -0.310	 6139.72	  6.997	    41.350338	         	 1.086030	-129.842000	-110.682000	  1.281209	-52.151724	 1.062220	 0.906146
    3503	000231061733_00_99	0.043	 12850	  5.196	1355.60	  2.398	99	231061733	       	 7673.00	  8.802	   378.270050	 3.706930	 1.797960	  18.247200	   8.610650	 31.250497	-57.373393	 3.112710	 0.059616
    3504	000439458951_00_03	0.043	  6290	  3.747	1386.12	  0.312	 3	439458951	       	 6328.00	  8.590	   110.446000	         	         	  -5.600000	  24.300000	 19.273388	-23.238541	         	
    3505	000040514802_00_99	0.043	   800	  9.294	1328.05	  6.266	99	 40514802	  0.195	 5029.29	 10.787	   132.688019	 4.638650	 0.839385	 -19.809000	  -8.038420	 77.749017	-69.204994	 0.896251	 1.165930
    3506	000309658221_00_03	0.043	 24800	  5.990	1387.99	  3.798	 3	309658221	       	 6813.00	  9.840	   302.274000	 4.185990	 1.467769	  11.800000	   5.800000	 79.253749	-61.514580	 1.620120	 0.345153
    3507	000350298145_00_99	0.043	   960	  5.214	1348.46	 30.201	99	350298145	       	        	  5.045	   448.790649	         	         	  19.230700	 -11.153900	 83.761509	-58.871154	         	
    3508	000231061733_00_03	0.043	 12840	  5.205	1386.78	  2.398	 3	231061733	       	 7673.00	  8.802	   378.270050	 3.706930	 1.797960	  18.247200	   8.610650	 31.250497	-57.373393	 3.112710	 0.059616
    3509	000179038379_00_01	0.043	  7100	  9.566	1326.65	 16.158	 1	179038379	       	 3404.00	 12.621	             	         	         	  70.903400	  -5.784880	 78.996854	-67.273715	         	
    3510	000041484615_00_99	0.043	   400	  3.742	1330.32	 18.100	99	 41484615	 -0.510	 5356.50	  9.250	   144.823425	 3.510000	 1.155810	  58.186500	  43.946700	 93.553129	-69.029125	 1.926530	 0.161644
    3511	000033714944_00_01	0.043	 10210	 13.572	1336.75	 12.813	 1	 33714944	       	 3431.00	 12.374	             	         	         	           	           	 60.397947	-72.255280	         	
    3512	000234518883_00_99	0.043	 49770	  0.738	1325.90	  0.642	99	234518883	 -1.310	 6041.80	 11.179	   409.828000	 0.150000	         	 -18.737000	   7.047290	 14.540406	-63.395661	         	
    3513	000260419922_00_99	0.043	   610	 11.922	1330.78	 15.993	99	260419922	       	 4959.00	 11.209	   162.970000	 4.500300	 0.817577	  87.971000	  30.231100	 95.934463	-58.257958	 0.842033	 1.369440
    3514	000115275539_00_03	0.043	 21080	  4.574	1386.16	  1.763	 3	115275539	       	 4760.00	  8.660	   577.419000	 2.172680	 0.765643	 -11.636100	   3.242730	 25.950473	-38.729657	11.260300	 1.545700
    3515	000301464062_00_04	0.043	  1060	  2.015	1416.89	 16.758	 4	301464062	       	 5245.00	  8.940	    51.033480	 4.636410	 0.896194	 -58.055900	 -31.856500	 53.829430	 -2.835422	 0.753723	 2.092990
    3516	000117874958_00_02	0.043	 20510	  3.190	1362.79	  9.509	 2	117874958	       	 3129.00	 11.477	             	         	         	           	           	  9.897255	-38.288239	         	
    3517	000040343782_00_03	0.043	 10940	  6.522	1387.49	  2.482	 3	 40343782	       	 8951.00	 12.061	             	         	         	   0.418568	   1.355730	 77.438280	-68.769432	         	
    3518	000369993181_00_03	0.043	 24540	  1.526	1386.01	  0.288	 3	369993181	       	31000.00	 15.068	             	 5.599980	 0.470000	           	           	 37.909124	-61.874538	 0.180000	80.589900
    3519	000175286360_00_02	0.042	  1320	  2.097	1366.38	 13.288	 2	175286360	       	 5512.00	 10.424	   174.449000	 4.396970	 0.967727	  -3.400000	 -29.600000	346.716678	-41.234943	 1.031830	 0.880911
    3520	000177309964_05_99	0.042	 18530	  1.019	1325.59	  0.453	99	177309964	       	 3289.00	 13.069	             	         	         	  40.063000	   0.833706	103.452547	-75.703975	         	
    3521	000279614617_00_01	0.042	  1430	  2.505	1332.62	  9.796	 1	279614617	 -0.109	 5522.77	  9.120	   253.112300	 4.187380	 0.921858	 -16.633400	   3.467590	106.301281	-57.570484	 3.089840	 0.031250
    3522	000055369219_03_03	0.042	   990	  5.414	1389.68	  5.478	 3	 55369219	       	 6725.00	  9.240	   309.690300	 3.792830	 1.432040	   6.171130	   4.753460	 77.508496	-61.599714	 2.516390	 0.089871
    3523	000220015845_01_99	0.042	     0	 12.500	1376.37	 26.322	99	220015845	       	 5961.00	 10.874	   375.021100	 3.981660	 1.092330	 -25.513600	 -24.196500	 32.364325	-49.553674	 1.768320	 0.197547
    3524	000231828370_00_02	0.042	  8010	  2.121	1354.29	  0.686	 2	231828370	       	 5759.00	  9.043	    89.362700	 4.348860	 1.030626	  -4.151050	  24.580300	 23.020541	-63.049553	 1.125480	 0.722924
    3525	000030531417_00_02	0.042	 28030	  1.989	1354.37	  0.329	 2	 30531417	       	 6769.00	 11.031	             	         	         	  58.875200	  38.737900	 74.806455	-69.595394	         	
    3526	000237881567_00_99	0.042	   460	  2.091	1347.82	 23.282	99	237881567	       	        	  5.782	   327.121600	         	         	  -3.111530	  57.513000	 20.052561	-60.074257	         	
    3527	000369993181_00_02	0.042	 15230	  1.154	1354.35	  0.288	 2	369993181	       	31000.00	 15.068	             	 5.599980	 0.470000	           	           	 37.909124	-61.874538	 0.180000	80.589900
    3528	000030933383_01_03	0.042	 20690	 11.956	1390.04	 14.466	 3	 30933383	       	 7291.00	 12.047	             	         	         	   0.202973	   0.478947	 76.209054	-68.131210	         	
    3529	000358335586_00_04	0.042	  3520	  4.636	1411.55	  1.221	 4	358335586	       	 9417.00	  9.333	   475.757000	 4.075500	 2.393470	   7.384760	   7.151040	 77.255001	-54.996738	 2.349520	 0.184540
    3530	000030313682_00_99	0.042	121260	  7.561	1327.03	  2.864	99	 30313682	       	 6332.00	 10.034	   188.404000	 4.248150	 1.251532	 -18.600000	 -10.800000	 74.190743	-66.890974	 1.392710	 0.463298
    3531	000270622440_00_02	0.042	  1590	  5.723	1354.36	  2.445	 2	270622440	       	11912.00	  6.899	             	         	 3.174330	   3.000000	  20.300000	358.819529	-31.884266	 2.656810	 0.169267
    3532	000231828370_00_99	0.042	  7930	  2.111	1325.48	  0.686	99	231828370	       	 5759.00	  9.043	    89.362700	 4.348860	 1.030626	  -4.151050	  24.580300	 23.020541	-63.049553	 1.125480	 0.722924
    3533	000070555928_00_03	0.042	     0	  9.000	1390.54	 12.232	 3	 70555928	       	 5966.00	 10.614	   278.552000	 4.310770	 1.094114	 -20.505100	  -0.414130	 33.759907	-33.851488	 1.211600	 0.615160
    3534	000183596242_00_99	0.042	 34410	  0.500	1354.27	  0.223	99	183596242	       	 3580.00	  9.785	             	         	         	           	           	 18.367389	-38.350685	         	
    3535	000267116011_01_99	0.042	   500	  5.496	1347.46	 23.526	99	267116011	       	        	  5.037	   319.837600	         	         	  27.970000	  -4.459060	 42.185127	-73.841484	         	
    3536	000020922812_00_03	0.042	  3720	 22.536	1391.53	 11.637	 3	 20922812	       	 4721.00	  8.010	   176.074738	 2.905650	 0.756040	  42.502100	  44.494500	  7.543919	-21.461926	 4.958230	 1.579400
    3537	000469981019_00_01	0.042	  4220	  2.544	1325.53	  0.366	 1	469981019	       	50000.00	 12.924	             	 5.802760	 0.500000	 -15.700000	  18.100000	342.471648	-68.107664	 0.147000	157.40500
    3538	000300010961_00_99	0.042	     0	  0.239	1325.43	  0.208	99	300010961	       	        	  8.129	             	         	         	   3.100000	  -4.100000	106.945624	-67.936798	         	
    3539	000092192650_00_03	0.042	  1650	  7.963	1394.16	  8.412	 3	 92192650	       	 4098.00	 10.693	             	 4.601220	 0.641414	-131.190000	  18.210000	 10.261576	-16.372540	 0.664007	 2.190890
    3540	000033912852_00_02	0.042	 15520	  2.206	1354.91	  0.853	 2	 33912852	       	 6367.00	  8.189	   127.884346	 4.011010	 1.268170	 -51.716500	  68.729900	356.142237	-26.476275	 1.842040	 0.202899
    3541	000369966331_00_02	0.042	  8250	  0.947	1354.12	  0.456	 2	369966331	 -0.940	 4686.40	 10.900	             	 4.540000	 0.596713	  46.390000	 116.480000	 19.739408	-65.183601	 0.688073	 1.831730
    3542	000309470442_00_01	0.042	  1560	 15.043	1335.59	 14.651	 1	309470442	       	 6823.00	  9.971	   465.343842	 3.720180	 1.471720	   1.940770	  -0.142616	125.085295	-62.297504	 2.773560	 0.068978
    3543	000041861271_00_03	0.041	   290	  2.869	1392.82	  9.949	 3	 41861271	       	        	  5.295	   584.007600	         	         	  -9.285800	   2.127080	 20.760296	-37.702418	         	
    3544	000259901124_00_01	0.041	 27230	  7.158	1328.05	  7.325	 1	259901124	       	 6406.00	  6.212	    58.072010	         	 1.228890	   3.000000	  64.000000	 41.404138	-71.235954	 2.114220	 0.130036
    3545	000040717334_00_01	0.041	  6310	  5.475	1326.30	  2.902	 1	 40717334	       	 9549.00	 12.571	             	 4.075510	 2.431072	           	           	 78.476468	-67.457619	 2.367860	 0.183117
    3546	000179038379_00_99	0.041	 15110	  5.669	1342.90	 25.852	99	179038379	       	 3404.00	 12.621	             	         	         	  70.903400	  -5.784880	 78.996854	-67.273715	         	
    3547	000201776479_00_02	0.041	 70380	  3.866	1354.21	  0.369	 2	201776479	       	 5824.00	 10.224	   252.332000	 4.336760	 1.048638	  -5.200000	   6.000000	 33.421174	-59.700077	 1.151200	 0.687351
    3548	000234529160_01_99	0.041	  4320	  2.365	1336.04	 18.936	99	234529160	       	 3228.00	 10.942	             	         	         	           	           	 16.594446	-63.777534	         	
    3549	000349644606_01_99	0.041	   220	  1.093	1325.56	  0.385	99	349644606	       	 6336.00	  9.797	   203.434860	 4.231400	 1.253430	   6.193800	 -41.928400	112.116858	-60.865479	 1.420900	 0.436928
    3550	000032068898_00_99	0.041	 44150	  4.942	1339.41	 16.395	99	 32068898	       	 3241.00	 13.794	             	         	         	  30.669700	  45.401400	 57.681074	-69.824758	         	
    3551	000139370701_00_99	0.041	   350	  6.061	1325.62	  1.120	99	139370701	       	 6632.00	  7.785	    84.155960	         	 1.551280	   3.286360	  -4.376500	 67.268437	-69.612198	 1.513710	 0.447262
    3552	000261089147_02_01	0.041	  2740	  0.547	1325.51	  0.231	 1	261089147	       	 7884.00	  8.008	   141.484192	 4.167570	 1.883770	  88.437400	 -15.089100	 81.707170	-81.585356	 1.874750	 0.285889
    3553	000272286042_01_99	0.041	   600	  0.493	1325.52	  0.229	99	272286042	       	 7266.00	  9.341	   287.715400	 4.073360	 1.637180	  13.634200	  -3.041260	118.123715	-74.215378	 1.947980	 0.221484
    3554	000300871376_04_99	0.041	   220	  0.560	1325.48	  0.249	99	300871376	       	 6665.00	  7.855	   135.978455	 3.834990	 1.406540	  39.195100	 -36.756600	117.696561	-70.778320	 2.375720	 0.104898
    3555	000279741291_03_99	0.041	 55040	  3.500	1357.69	 39.050	99	279741291	       	29300.00	 13.710	             	 5.402310	 0.470000	           	           	 51.791963	-63.881763	 0.226000	40.716700
    3556	000234529160_00_01	0.040	  5540	  4.759	1334.82	 10.297	 1	234529160	       	 3228.00	 10.942	             	         	         	           	           	 16.594446	-63.777534	         	
    3557	000299899924_03_99	0.040	   310	  2.606	1325.80	  0.683	99	299899924	       	 7404.00	  9.401	   293.082000	 4.138020	 1.690091	   8.900000	  -1.800000	106.010344	-69.686989	 1.837220	 0.272539
    3558	000206544316_01_01	0.040	 45940	  0.693	1325.58	  0.322	 1	206544316	       	 3112.00	 11.600	             	         	         	 -43.107100	  93.016800	 18.417991	-59.659624	         	
    3559	000425997655_03_99	0.040	   620	  2.956	1340.30	 29.798	99	425997655	 -0.190	 4813.00	  8.697	             	 4.380000	 0.753374	 -44.048900	-102.403000	 55.459877	-62.767049	 0.734392	 1.902070
    3560	000272286042_03_99	0.040	   650	  0.497	1325.46	  0.229	99	272286042	       	 7266.00	  9.341	   287.715400	 4.073360	 1.637180	  13.634200	  -3.041260	118.123715	-74.215378	 1.947980	 0.221484
    3561	000183528244_00_02	0.040	   210	  3.506	1364.96	 14.453	 2	183528244	       	 6414.72	  6.539	    95.773510	         	 1.218160	  18.152200	  82.220400	359.409847	-33.189081	 2.828270	 0.053844
    3562	000300447314_00_99	0.040	   150	  0.468	1325.50	  0.238	99	300447314	       	 7350.00	  8.058	   136.830231	 4.216930	 1.669120	   8.863810	  -8.067490	111.972571	-66.983765	 1.667220	 0.360171
    3563	000389922504_00_04	0.040	   300	  0.986	1410.96	  0.425	 4	389922504	       	        	  8.302	   198.361588	         	         	  14.647000	   2.756960	 87.859754	-70.479394	         	
    3564	000266998480_00_01	0.040	  5490	  4.816	1331.67	 19.600	 1	266998480	       	 3670.00	  9.894	             	         	         	-141.497000	-110.876000	  3.759957	-72.842455	         	
    3565	000220424200_00_02	0.040	   280	  4.076	1361.71	  9.499	 2	220424200	       	 3487.00	  4.834	   404.858300	         	         	  22.500000	  -9.800000	 72.269859	-56.666579	         	
    3566	000370236000_00_99	0.039	   200	  0.516	1325.50	  0.225	99	370236000	       	 8650.00	  8.215	   114.744278	 4.596010	 2.163750	  24.288500	   8.932260	105.259201	-74.017586	 1.226910	 1.171570
    3567	000149308175_00_99	0.039	   580	  1.355	1325.48	  0.280	99	149308175	  0.180	 5751.30	  9.837	   152.283500	 4.080000	 1.068530	  35.435900	  67.772300	 83.492523	-63.902360	 1.301090	 0.485137
    3568	000177309964_00_99	0.039	 17590	  0.985	1325.59	  0.453	99	177309964	       	 3289.00	 13.069	             	         	         	  40.063000	   0.833706	103.452547	-75.703975	         	
    3569	000160070568_00_02	0.039	  1460	  2.995	1366.36	 13.290	 2	160070568	       	 4833.00	 10.841	   116.710121	 4.551570	 0.784190	   6.032480	  39.167100	346.166418	-41.055115	 0.777392	 1.669170
    3570	000177077475_00_02	0.039	  1580	  2.575	1355.18	  4.240	 2	177077475	 -0.003	 5478.28	 10.106	   109.210831	 4.560900	 0.918875	 -12.088400	  13.331700	103.206694	-70.430271	 0.823191	 1.647230
    3571	000055369219_00_03	0.038	 74830	  4.148	1387.81	  1.980	 3	 55369219	       	 6725.00	  9.240	   309.690300	 3.792830	 1.432040	   6.171130	   4.753460	 77.508496	-61.599714	 2.516390	 0.089871
    3572	000271697774_00_01	0.038	   540	 15.144	1326.72	 13.976	 1	271697774	 -0.013	 6094.21	 10.305	   238.380234	 4.260400	 1.176300	  30.853000	 -31.035000	110.011165	-75.065590	 1.434130	 0.398798
    3573	000260001669_01_99	0.038	   240	  0.501	1325.39	  0.259	99	260001669	       	 7294.00	  8.070	   139.490112	 4.161570	 1.647730	  70.229700	  70.398000	 44.231156	-68.884535	 1.765510	 0.299416
    3574	000177313167_00_99	0.038	  1680	  2.659	1325.36	  0.300	99	177313167	       	 3141.00	 12.856	             	         	         	  99.565900	 -43.792200	103.849803	-74.048524	         	
    3575	000049622136_00_02	0.038	  1010	  1.880	1361.66	  9.499	 2	 49622136	       	        	  5.238	             	         	         	  -7.000000	  25.000000	350.689005	-10.816812	         	
    3576	000382635553_00_99	0.038	 15430	  9.759	1325.94	 18.396	99	382635553	       	 3239.00	 12.620	             	         	         	 -17.753000	 -47.371300	 39.872381	-63.701191	         	
    3577	000176982916_00_03	0.038	  4540	  3.841	1392.83	  9.958	 3	176982916	       	 4238.00	 10.539	    64.698800	 4.616060	 0.662716	 120.710000	 -18.162600	101.487088	-67.505450	 0.690083	 2.016620
